,국가별,항목,단위,연도,value
5150,카타르,석탄[exajoules],exajoules,2007,
5151,카타르,석유[100만 톤],100만 톤,2007,5.05778
5152,카타르,천연가스[exajoules],exajoules,2007,0.69333
5153,사우디아라비아,전체[exajoules],exajoules,2007,6.99861
5154,사우디아라비아,석탄[exajoules],exajoules,2007,0.00232
5155,사우디아라비아,석유[100만 톤],100만 톤,2007,102.20542
5156,사우디아라비아,천연가스[exajoules],exajoules,2007,2.54516
5157,싱가포르,전체[exajoules],exajoules,2007,2.28746
5158,싱가포르,석탄[exajoules],exajoules,2007,0.00034
5159,싱가포르,석유[100만 톤],100만 톤,2007,47.0783
5160,싱가포르,천연가스[exajoules],exajoules,2007,0.29339
5161,스리랑카,전체[exajoules],exajoules,2007,0.24278
5162,스리랑카,석탄[exajoules],exajoules,2007,0.00179
5163,스리랑카,석유[100만 톤],100만 톤,2007,4.64633
5164,스리랑카,수력[exajoules],exajoules,2007,0.04027
5165,대만,전체[exajoules],exajoules,2007,4.6542
5166,대만,석탄[exajoules],exajoules,2007,1.66206
5167,대만,석유[100만 톤],100만 톤,2007,48.41982
5168,대만,천연가스[exajoules],exajoules,2007,0.42282
5169,대만,수력[exajoules],exajoules,2007,0.04497
5170,대만,원자력[exajoules],exajoules,2007,0.39599
5171,태국,전체[exajoules],exajoules,2007,3.88315
5172,태국,석탄[exajoules],exajoules,2007,0.58186
5173,태국,석유[100만 톤],100만 톤,2007,43.72204
5174,태국,천연가스[exajoules],exajoules,2007,1.26619
5175,태국,수력[exajoules],exajoules,2007,0.08104
5176,튀르키예,전체[exajoules],exajoules,2007,4.22539
5177,튀르키예,석탄[exajoules],exajoules,2007,1.2336
5178,튀르키예,석유[100만 톤],100만 톤,2007,32.528
5179,튀르키예,천연가스[exajoules],exajoules,2007,1.22007
5180,튀르키예,수력[exajoules],exajoules,2007,0.36494
5181,투르크메니스탄,전체[exajoules],exajoules,2007,0.59746
5182,투르크메니스탄,석탄[exajoules],exajoules,2007,
5183,투르크메니스탄,석유[100만 톤],100만 톤,2007,4.50999
5184,투르크메니스탄,천연가스[exajoules],exajoules,2007,0.40194
5185,투르크메니스탄,수력[exajoules],exajoules,2007,3e-05
5186,아랍에미리트,전체[exajoules],exajoules,2007,2.9461
5187,아랍에미리트,석탄[exajoules],exajoules,2007,0.00568
5188,아랍에미리트,석유[100만 톤],100만 톤,2007,28.4
5189,아랍에미리트,천연가스[exajoules],exajoules,2007,1.72578
5190,아랍에미리트,원자력[exajoules],exajoules,2007,
5191,우즈베키스탄,전체[exajoules],exajoules,2007,2.00585
5192,우즈베키스탄,석탄[exajoules],exajoules,2007,0.03316
5193,우즈베키스탄,석유[100만 톤],100만 톤,2007,5.138
5194,우즈베키스탄,천연가스[exajoules],exajoules,2007,1.68607
5195,우즈베키스탄,수력[exajoules],exajoules,2007,0.06573
5196,베트남,전체[exajoules],exajoules,2007,1.33299
5197,베트남,석탄[exajoules],exajoules,2007,0.26251
5198,베트남,석유[100만 톤],100만 톤,2007,13.72662
5199,베트남,천연가스[exajoules],exajoules,2007,0.24596
5200,베트남,수력[exajoules],exajoules,2007,0.2284
5201,캐나다,전체[exajoules],exajoules,2007,14.09704
5202,캐나다,석탄[exajoules],exajoules,2007,1.26997
5203,캐나다,석유[100만 톤],100만 톤,2007,108.04999
5204,캐나다,천연가스[exajoules],exajoules,2007,3.37163
5205,캐나다,수력[exajoules],exajoules,2007,3.74218
5206,캐나다,원자력[exajoules],exajoules,2007,0.9068
5207,멕시코,전체[exajoules],exajoules,2007,7.44645
5208,멕시코,석탄[exajoules],exajoules,2007,0.4737
5209,멕시코,석유[100만 톤],100만 톤,2007,103.79556
5210,멕시코,천연가스[exajoules],exajoules,2007,2.05349
5211,멕시코,수력[exajoules],exajoules,2007,0.2783
5212,멕시코,원자력[exajoules],exajoules,2007,0.10179
5213,미국,전체[exajoules],exajoules,2007,97.44016
5214,미국,석탄[exajoules],exajoules,2007,22.80186
5215,미국,석유[100만 톤],100만 톤,2007,908.73474
5216,미국,천연가스[exajoules],exajoules,2007,22.46898
5217,미국,수력[exajoules],exajoules,2007,2.47405
5218,미국,원자력[exajoules],exajoules,2007,8.29187
5219,아르헨티나,전체[exajoules],exajoules,2007,3.11632
5220,아르헨티나,석탄[exajoules],exajoules,2007,0.0517
5221,아르헨티나,석유[100만 톤],100만 톤,2007,26.32824
5222,아르헨티나,천연가스[exajoules],exajoules,2007,1.53764
5223,아르헨티나,수력[exajoules],exajoules,2007,0.3178
5224,아르헨티나,원자력[exajoules],exajoules,2007,0.07086
5225,브라질,전체[exajoules],exajoules,2007,10.14437
5226,브라질,석탄[exajoules],exajoules,2007,0.56834
5227,브라질,석유[100만 톤],100만 톤,2007,99.53409
5228,브라질,천연가스[exajoules],exajoules,2007,0.78486
5229,브라질,수력[exajoules],exajoules,2007,3.80726
5230,브라질,원자력[exajoules],exajoules,2007,0.12063
5231,칠레,전체[exajoules],exajoules,2007,1.32947
5232,칠레,석탄[exajoules],exajoules,2007,0.17108
5233,칠레,석유[100만 톤],100만 톤,2007,16.77944
5234,칠레,천연가스[exajoules],exajoules,2007,0.17885
5235,칠레,수력[exajoules],exajoules,2007,0.22736
5236,콜롬비아,전체[exajoules],exajoules,2007,1.41218
5237,콜롬비아,석탄[exajoules],exajoules,2007,0.14051
5238,콜롬비아,석유[100만 톤],100만 톤,2007,12.58664
5239,콜롬비아,천연가스[exajoules],exajoules,2007,0.25782
5240,콜롬비아,수력[exajoules],exajoules,2007,0.45036
5241,에콰도르,전체[exajoules],exajoules,2007,0.48331
5242,에콰도르,석탄[exajoules],exajoules,2007,9e-05
5243,에콰도르,석유[100만 톤],100만 톤,2007,8.4802
5244,에콰도르,천연가스[exajoules],exajoules,2007,0.01969
5245,에콰도르,수력[exajoules],exajoules,2007,0.092
5246,페루,전체[exajoules],exajoules,2007,0.64902
5247,페루,석탄[exajoules],exajoules,2007,0.04334
5248,페루,석유[100만 톤],100만 톤,2007,7.04223
5249,페루,천연가스[exajoules],exajoules,2007,0.09271
5250,페루,수력[exajoules],exajoules,2007,0.199
5251,트리니다드토바고,전체[exajoules],exajoules,2007,0.79695
5252,트리니다드토바고,석유[100만 톤],100만 톤,2007,2.08211
5253,트리니다드토바고,천연가스[exajoules],exajoules,2007,0.70722
5254,베네수엘라,전체[exajoules],exajoules,2007,3.51238
5255,베네수엘라,석탄[exajoules],exajoules,2007,0.00581
5256,베네수엘라,석유[100만 톤],100만 톤,2007,30.44425
5257,베네수엘라,천연가스[exajoules],exajoules,2007,1.34161
5258,베네수엘라,수력[exajoules],exajoules,2007,0.84524
5259,오스트리아,전체[exajoules],exajoules,2007,1.51224
5260,오스트리아,석탄[exajoules],exajoules,2007,0.16216
5261,오스트리아,석유[100만 톤],100만 톤,2007,13.58648
5262,오스트리아,천연가스[exajoules],exajoules,2007,0.30495
5263,오스트리아,수력[exajoules],exajoules,2007,0.37719
5264,벨라루스,전체[exajoules],exajoules,2007,1.06102
5265,벨라루스,석탄[exajoules],exajoules,2007,0.02909
5266,벨라루스,석유[100만 톤],100만 톤,2007,7.748
5267,벨라루스,천연가스[exajoules],exajoules,2007,0.70098
5268,벨라루스,수력[exajoules],exajoules,2007,0.00036
5269,벨라루스,원자력[exajoules],exajoules,2007,
5270,벨기에,전체[exajoules],exajoules,2007,2.74849
5271,벨기에,석탄[exajoules],exajoules,2007,0.19435
5272,벨기에,석유[100만 톤],100만 톤,2007,33.09
5273,벨기에,천연가스[exajoules],exajoules,2007,0.63068
5274,벨기에,수력[exajoules],exajoules,2007,0.00396
5275,벨기에,원자력[exajoules],exajoules,2007,0.47109
5276,불가리아,전체[exajoules],exajoules,2007,0.8375
5277,불가리아,석탄[exajoules],exajoules,2007,0.33109
5278,불가리아,석유[100만 톤],100만 톤,2007,4.983
5279,불가리아,천연가스[exajoules],exajoules,2007,0.12211
5280,불가리아,수력[exajoules],exajoules,2007,0.02881
5281,불가리아,원자력[exajoules],exajoules,2007,0.14303
5282,크로아티아,전체[exajoules],exajoules,2007,0.39044
5283,크로아티아,석탄[exajoules],exajoules,2007,0.02885
5284,크로아티아,석유[100만 톤],100만 톤,2007,4.74261
5285,크로아티아,천연가스[exajoules],exajoules,2007,0.11243
5286,크로아티아,수력[exajoules],exajoules,2007,0.04784
5287,체코,전체[exajoules],exajoules,2007,1.88534
5288,체코,석탄[exajoules],exajoules,2007,0.86945
5289,체코,석유[100만 톤],100만 톤,2007,9.724
5290,체코,천연가스[exajoules],exajoules,2007,0.30307
5291,체코,수력[exajoules],exajoules,2007,0.02127
5292,체코,원자력[exajoules],exajoules,2007,0.25565
5293,덴마크,전체[exajoules],exajoules,2007,0.87624
5294,덴마크,석탄[exajoules],exajoules,2007,0.19525
5295,덴마크,석유[100만 톤],100만 톤,2007,9.35361
5296,덴마크,천연가스[exajoules],exajoules,2007,0.17096
5297,덴마크,수력[exajoules],exajoules,2007,0.00029
5298,에스토니아,전체[exajoules],exajoules,2007,0.26548
5299,에스토니아,석탄[exajoules],exajoules,2007,0.163
5300,에스토니아,석유[100만 톤],100만 톤,2007,1.564
5301,에스토니아,천연가스[exajoules],exajoules,2007,0.03363
5302,에스토니아,수력[exajoules],exajoules,2007,0.00022
5303,핀란드,전체[exajoules],exajoules,2007,1.37589
5304,핀란드,석탄[exajoules],exajoules,2007,0.29287
5305,핀란드,석유[100만 톤],100만 톤,2007,10.30212
5306,핀란드,천연가스[exajoules],exajoules,2007,0.14746
5307,핀란드,수력[exajoules],exajoules,2007,0.14432
5308,핀란드,원자력[exajoules],exajoules,2007,0.2288
5309,프랑스,전체[exajoules],exajoules,2007,11.07284
5310,프랑스,석탄[exajoules],exajoules,2007,0.56
5311,프랑스,석유[100만 톤],100만 톤,2007,89.45379
5312,프랑스,천연가스[exajoules],exajoules,2007,1.61139
5313,프랑스,수력[exajoules],exajoules,2007,0.58638
5314,프랑스,원자력[exajoules],exajoules,2007,4.29535
5315,독일,전체[exajoules],exajoules,2007,14.01632
5316,독일,석탄[exajoules],exajoules,2007,3.62983
5317,독일,석유[100만 톤],100만 톤,2007,108.84755
5318,독일,천연가스[exajoules],exajoules,2007,3.1909
5319,독일,수력[exajoules],exajoules,2007,0.2155
5320,독일,원자력[exajoules],exajoules,2007,1.37276
5321,그리스,전체[exajoules],exajoules,2007,1.50966
5322,그리스,석탄[exajoules],exajoules,2007,0.37086
5323,그리스,석유[100만 톤],100만 톤,2007,22.334
5324,그리스,천연가스[exajoules],exajoules,2007,0.13992
5325,그리스,수력[exajoules],exajoules,2007,0.02638
5326,헝가리,전체[exajoules],exajoules,2007,1.07311
5327,헝가리,석탄[exajoules],exajoules,2007,0.1308
5328,헝가리,석유[100만 톤],100만 톤,2007,7.537
5329,헝가리,천연가스[exajoules],exajoules,2007,0.44819
5330,헝가리,수력[exajoules],exajoules,2007,0.00214
5331,헝가리,원자력[exajoules],exajoules,2007,0.14337
5332,아이슬란드,전체[exajoules],exajoules,2007,0.16207
5333,아이슬란드,석탄[exajoules],exajoules,2007,0.0046
5334,아이슬란드,석유[100만 톤],100만 톤,2007,0.85319
5335,아이슬란드,수력[exajoules],exajoules,2007,0.08544
5336,아일랜드,전체[exajoules],exajoules,2007,0.71037
5337,아일랜드,석탄[exajoules],exajoules,2007,0.09764
5338,아일랜드,석유[100만 톤],100만 톤,2007,9.38093
5339,아일랜드,천연가스[exajoules],exajoules,2007,0.1794
5340,아일랜드,수력[exajoules],exajoules,2007,0.00679
5341,이탈리아,전체[exajoules],exajoules,2007,7.73388
5342,이탈리아,석탄[exajoules],exajoules,2007,0.68345
5343,이탈리아,석유[100만 톤],100만 톤,2007,84.74261
5344,이탈리아,천연가스[exajoules],exajoules,2007,2.93242
5345,이탈리아,수력[exajoules],exajoules,2007,0.33404
5346,라트비아,전체[exajoules],exajoules,2007,0.16533
5347,라트비아,석탄[exajoules],exajoules,2007,0.00449
5348,라트비아,석유[100만 톤],100만 톤,2007,1.70396
5349,라트비아,천연가스[exajoules],exajoules,2007,0.05792
5350,라트비아,수력[exajoules],exajoules,2007,0.02782
5351,리투아니아,전체[exajoules],exajoules,2007,0.35673
5352,리투아니아,석탄[exajoules],exajoules,2007,0.01045
5353,리투아니아,석유[100만 톤],100만 톤,2007,2.83
5354,리투아니아,천연가스[exajoules],exajoules,2007,0.12109
5355,리투아니아,수력[exajoules],exajoules,2007,0.00428
5356,리투아니아,원자력[exajoules],exajoules,2007,0.09605
5357,룩셈부르크,전체[exajoules],exajoules,2007,0.18045
5358,룩셈부르크,석탄[exajoules],exajoules,2007,0.00328
5359,룩셈부르크,석유[100만 톤],100만 톤,2007,2.85293
5360,룩셈부르크,천연가스[exajoules],exajoules,2007,0.04808
5361,룩셈부르크,수력[exajoules],exajoules,2007,0.00119
5362,북마케도니아,전체[exajoules],exajoules,2007,0.11836
5363,북마케도니아,석탄[exajoules],exajoules,2007,0.0609
5364,북마케도니아,석유[100만 톤],100만 톤,2007,1.04403
5365,북마케도니아,천연가스[exajoules],exajoules,2007,0.00358
5366,북마케도니아,수력[exajoules],exajoules,2007,0.01028
5367,네덜란드,전체[exajoules],exajoules,2007,3.98709
5368,네덜란드,석탄[exajoules],exajoules,2007,0.352
5369,네덜란드,석유[100만 톤],100만 톤,2007,48.73082
5370,네덜란드,천연가스[exajoules],exajoules,2007,1.397
5371,네덜란드,수력[exajoules],exajoules,2007,0.00109
5372,네덜란드,원자력[exajoules],exajoules,2007,0.04103
5373,노르웨이,전체[exajoules],exajoules,2007,1.9934
5374,노르웨이,석탄[exajoules],exajoules,2007,0.02852
5375,노르웨이,석유[100만 톤],100만 톤,2007,10.04624
5376,노르웨이,천연가스[exajoules],exajoules,2007,0.15349
5377,노르웨이,수력[exajoules],exajoules,2007,1.36054
5378,폴란드,전체[exajoules],exajoules,2007,3.97672
5379,폴란드,석탄[exajoules],exajoules,2007,2.34241
5380,폴란드,석유[100만 톤],100만 톤,2007,24.129
5381,폴란드,천연가스[exajoules],exajoules,2007,0.51819
5382,폴란드,수력[exajoules],exajoules,2007,0.02394
5383,포르투갈,전체[exajoules],exajoules,2007,1.07097
5384,포르투갈,석탄[exajoules],exajoules,2007,0.12037
5385,포르투갈,석유[100만 톤],100만 톤,2007,14.48568
5386,포르투갈,천연가스[exajoules],exajoules,2007,0.15802
5387,포르투갈,수력[exajoules],exajoules,2007,0.10207
5388,루마니아,전체[exajoules],exajoules,2007,1.62361
5389,루마니아,석탄[exajoules],exajoules,2007,0.41115
5390,루마니아,석유[100만 톤],100만 톤,2007,10.252
5391,루마니아,천연가스[exajoules],exajoules,2007,0.53432
5392,루마니아,수력[exajoules],exajoules,2007,0.16252
5393,루마니아,원자력[exajoules],exajoules,2007,0.0753
5394,러시아,전체[exajoules],exajoules,2007,28.362
5395,러시아,석탄[exajoules],exajoules,2007,3.93208
5396,러시아,석유[100만 톤],100만 톤,2007,130.19831
5397,러시아,천연가스[exajoules],exajoules,2007,15.43742
5398,러시아,수력[exajoules],exajoules,2007,1.80222
5399,러시아,원자력[exajoules],exajoules,2007,1.56346
5400,슬로바키아,전체[exajoules],exajoules,2007,0.74386
5401,슬로바키아,석탄[exajoules],exajoules,2007,0.16517
5402,슬로바키아,석유[100만 톤],100만 톤,2007,3.771
5403,슬로바키아,천연가스[exajoules],exajoules,2007,0.21308
5404,슬로바키아,수력[exajoules],exajoules,2007,0.04531
5405,슬로바키아,원자력[exajoules],exajoules,2007,0.14978
5406,슬로베니아,전체[exajoules],exajoules,2007,0.30736
5407,슬로베니아,석탄[exajoules],exajoules,2007,0.06586
5408,슬로베니아,석유[100만 톤],100만 톤,2007,2.611
5409,슬로베니아,천연가스[exajoules],exajoules,2007,0.03829
5410,슬로베니아,수력[exajoules],exajoules,2007,0.03325
5411,슬로베니아,원자력[exajoules],exajoules,2007,0.05563
5412,스페인,전체[exajoules],exajoules,2007,6.58227
5413,스페인,석탄[exajoules],exajoules,2007,0.83891
5414,스페인,석유[100만 톤],100만 톤,2007,76.97624
5415,스페인,천연가스[exajoules],exajoules,2007,1.33046
5416,스페인,수력[exajoules],exajoules,2007,0.27722
5417,스페인,원자력[exajoules],exajoules,2007,0.53825
5418,스웨덴,전체[exajoules],exajoules,2007,2.30799
5419,스웨덴,석탄[exajoules],exajoules,2007,0.11858
5420,스웨덴,석유[100만 톤],100만 톤,2007,15.88563
5421,스웨덴,천연가스[exajoules],exajoules,2007,0.03414
5422,스웨덴,수력[exajoules],exajoules,2007,0.67357
5423,스웨덴,원자력[exajoules],exajoules,2007,0.65417
5424,스위스,전체[exajoules],exajoules,2007,1.27761
5425,스위스,석탄[exajoules],exajoules,2007,0.0073
5426,스위스,석유[100만 톤],100만 톤,2007,11.82656
5427,스위스,천연가스[exajoules],exajoules,2007,0.11031
5428,스위스,수력[exajoules],exajoules,2007,0.35886
5429,스위스,원자력[exajoules],exajoules,2007,0.27088
5430,우크라이나,전체[exajoules],exajoules,2007,5.82437
5431,우크라이나,석탄[exajoules],exajoules,2007,1.78596
5432,우크라이나,석유[100만 톤],100만 톤,2007,14.85708
5433,우크라이나,천연가스[exajoules],exajoules,2007,2.37814
5434,우크라이나,수력[exajoules],exajoules,2007,0.10325
5435,우크라이나,원자력[exajoules],exajoules,2007,0.90396
5436,영국,전체[exajoules],exajoules,2007,9.37509
5437,영국,석탄[exajoules],exajoules,2007,1.63041
5438,영국,석유[100만 톤],100만 톤,2007,79.6083
