,국가별,항목,연도,value
6612,방글라데시,수력,2004,1226.0
6613,방글라데시,풍력,2004,
6614,방글라데시,태양열,2004,
6615,브루나이,전체,2004,3264.0
6616,브루나이,가연성 연료,2004,3264.0
6617,브루나이,태양열,2004,
6618,캄보디아,전체,2004,765.0
6619,캄보디아,가연성 연료,2004,737.0
6620,캄보디아,수력,2004,28.0
6621,캄보디아,태양열,2004,
6622,중국,전체,2004,2203310.2
6623,중국,가연성 연료,2004,1795588.2
6624,중국,수력,2004,353544.0
6625,중국,원자력,2004,50469.0
6626,중국,풍력,2004,
6627,중국,태양열,2004,
6628,중국,기타,2004,3709.0
6629,키프로스,전체,2004,4201.0
6630,키프로스,가연성 연료,2004,4201.0
6631,키프로스,풍력,2004,
6632,키프로스,태양열,2004,
6633,조지아,전체,2004,6924.0
6634,조지아,가연성 연료,2004,875.0
6635,조지아,수력,2004,6049.0
6636,조지아,풍력,2004,
6637,홍콩,전체,2004,37129.0
6638,홍콩,가연성 연료,2004,37129.0
6639,인도,전체,2004,665986.0
6640,인도,가연성 연료,2004,559957.0
6641,인도,수력,2004,84723.0
6642,인도,원자력,2004,17011.0
6643,인도,풍력,2004,4295.0
6644,인도,태양열,2004,
6645,인도,기타,2004,
6646,인도네시아,전체,2004,120160.0
6647,인도네시아,가연성 연료,2004,103836.0
6648,인도네시아,수력,2004,9673.0
6649,인도네시아,풍력,2004,
6650,인도네시아,태양열,2004,
6651,인도네시아,기타,2004,6651.0
6652,이란,전체,2004,166023.0
6653,이란,가연성 연료,2004,155389.0
6654,이란,수력,2004,10627.0
6655,이란,원자력,2004,
6656,이란,풍력,2004,7.0
6657,이란,태양열,2004,
6658,이라크,전체,2004,32295.0
6659,이라크,가연성 연료,2004,31802.0
6660,이라크,수력,2004,493.0
6661,이라크,태양열,2004,
6662,이스라엘,전체,2004,47279.0
6663,이스라엘,가연성 연료,2004,47240.0
6664,이스라엘,수력,2004,28.0
6665,이스라엘,풍력,2004,11.0
6666,이스라엘,태양열,2004,
6667,이스라엘,기타,2004,
6668,일본,전체,2004,1088460.0
6669,일본,가연성 연료,2004,676713.0
6670,일본,수력,2004,103147.0
6671,일본,원자력,2004,282442.0
6672,일본,풍력,2004,1310.0
6673,일본,태양열,2004,1118.0
6674,일본,기타,2004,23730.0
6675,요르단,전체,2004,8970.0
6676,요르단,가연성 연료,2004,8914.0
6677,요르단,수력,2004,53.0
6678,요르단,풍력,2004,3.0
6679,요르단,태양열,2004,
6680,카자흐스탄,전체,2004,66942.0
6681,카자흐스탄,가연성 연료,2004,58885.0
6682,카자흐스탄,수력,2004,8057.0
6683,카자흐스탄,풍력,2004,
6684,카자흐스탄,태양열,2004,
6685,북한,전체,2004,21973.0
6686,북한,가연성 연료,2004,9473.0
6687,북한,수력,2004,12500.0
6688,북한,태양열,2004,
6689,쿠웨이트,전체,2004,41256.0
6690,쿠웨이트,가연성 연료,2004,41256.0
6691,쿠웨이트,풍력,2004,
6692,쿠웨이트,태양열,2004,
6693,키르기스스탄,전체,2004,16312.0
6694,키르기스스탄,가연성 연료,2004,2218.0
6695,키르기스스탄,수력,2004,14094.0
6696,레바논,전체,2004,12348.0
6697,레바논,가연성 연료,2004,11228.0
6698,레바논,수력,2004,1120.0
6699,레바논,태양열,2004,
6700,말레이시아,전체,2004,94835.77
6701,말레이시아,가연성 연료,2004,88909.47
6702,말레이시아,수력,2004,5926.3
6703,말레이시아,태양열,2004,
6704,몽골,전체,2004,3303.0
6705,몽골,가연성 연료,2004,3303.0
6706,몽골,수력,2004,
6707,몽골,풍력,2004,
6708,몽골,태양열,2004,
6709,미얀마,전체,2004,5608.0
6710,미얀마,가연성 연료,2004,3200.0
6711,미얀마,수력,2004,2408.0
6712,미얀마,태양열,2004,
6713,마요트,전체,2004,141.0
6714,마요트,가연성 연료,2004,141.0
6715,마요트,태양열,2004,
6716,네팔,전체,2004,2418.0
6717,네팔,가연성 연료,2004,14.0
6718,네팔,수력,2004,2404.0
6719,네팔,풍력,2004,
6720,네팔,태양열,2004,
6721,오만,전체,2004,11499.0
6722,오만,가연성 연료,2004,11499.0
6723,오만,태양열,2004,
6724,파키스탄,전체,2004,85627.94444
6725,파키스탄,가연성 연료,2004,57161.94444
6726,파키스탄,수력,2004,25671.0
6727,파키스탄,원자력,2004,2795.0
6728,파키스탄,풍력,2004,
6729,파키스탄,태양열,2004,
6730,파키스탄,기타,2004,
6731,팔레스타인,전체,2004,395.5
6732,팔레스타인,가연성 연료,2004,395.5
6733,팔레스타인,태양열,2004,
6734,필리핀,전체,2004,55957.0
6735,필리핀,가연성 연료,2004,37065.0
6736,필리핀,수력,2004,8610.0
6737,필리핀,풍력,2004,0.0
6738,필리핀,태양열,2004,
6739,필리핀,기타,2004,10282.0
6740,카타르,전체,2004,13233.0
6741,카타르,가연성 연료,2004,13233.0
6742,사우디아라비아,전체,2004,159875.609
6743,사우디아라비아,가연성 연료,2004,159875.0
6744,사우디아라비아,풍력,2004,
6745,사우디아라비아,태양열,2004,0.609
6746,싱가포르,전체,2004,36810.0
6747,싱가포르,가연성 연료,2004,36810.0
6748,싱가포르,태양열,2004,
6749,스리랑카,전체,2004,8743.513
6750,스리랑카,가연성 연료,2004,5767.9
6751,스리랑카,수력,2004,2968.7
6752,스리랑카,풍력,2004,2.706
6753,스리랑카,태양열,2004,4.207
6754,시리아,전체,2004,32137.0
6755,시리아,가연성 연료,2004,27962.0
6756,시리아,수력,2004,4175.0
6757,타지키스탄,전체,2004,16491.0
6758,타지키스탄,가연성 연료,2004,152.0
6759,타지키스탄,수력,2004,16339.0
6760,태국,전체,2004,125726.9
6761,태국,가연성 연료,2004,119685.0
6762,태국,수력,2004,6040.0
6763,태국,풍력,2004,0.3
6764,태국,태양열,2004,
6765,태국,기타,2004,1.6
6766,튀르키예,전체,2004,150698.0
6767,튀르키예,가연성 연료,2004,104442.0
6768,튀르키예,수력,2004,46084.0
6769,튀르키예,풍력,2004,58.0
6770,튀르키예,태양열,2004,
6771,튀르키예,기타,2004,114.0
6772,투르크메니스탄,전체,2004,11920.0
6773,투르크메니스탄,가연성 연료,2004,11917.0
6774,투르크메니스탄,수력,2004,3.0
6775,아랍에미리트,전체,2004,52417.0
6776,아랍에미리트,가연성 연료,2004,52417.0
6777,아랍에미리트,태양열,2004,
6778,우즈베키스탄,전체,2004,50000.0
6779,우즈베키스탄,가연성 연료,2004,40990.0
6780,우즈베키스탄,수력,2004,9010.0
6781,우즈베키스탄,풍력,2004,
6782,우즈베키스탄,태양열,2004,
6783,베트남,전체,2004,46209.0
6784,베트남,가연성 연료,2004,28391.0
6785,베트남,수력,2004,17818.0
6786,베트남,풍력,2004,
6787,베트남,태양열,2004,
6788,예멘,전체,2004,4365.0
6789,예멘,가연성 연료,2004,4365.0
6790,예멘,태양열,2004,
6791,캐나다,전체,2004,600341.0
6792,캐나다,가연성 연료,2004,168010.0
6793,캐나다,수력,2004,340946.0
6794,캐나다,원자력,2004,90387.0
6795,캐나다,풍력,2004,954.0
6796,캐나다,태양열,2004,13.0
6797,캐나다,기타,2004,31.0
6798,멕시코,전체,2004,237583.0
6799,멕시코,가연성 연료,2004,196577.0
6800,멕시코,수력,2004,25206.0
6801,멕시코,원자력,2004,9194.0
6802,멕시코,풍력,2004,20.0
6803,멕시코,태양열,2004,9.0
6804,멕시코,기타,2004,6577.0
6805,미국,전체,2004,4174856.0
6806,미국,가연성 연료,2004,3032176.0
6807,미국,수력,2004,297894.0
6808,미국,원자력,2004,813339.0
6809,미국,풍력,2004,14291.0
6810,미국,태양열,2004,965.0
6811,미국,기타,2004,16191.0
6812,아르헨티나,전체,2004,100260.0
6813,아르헨티나,가연성 연료,2004,61794.0
6814,아르헨티나,수력,2004,30525.0
6815,아르헨티나,원자력,2004,7869.0
6816,아르헨티나,풍력,2004,72.0
6817,아르헨티나,태양열,2004,
6818,볼리비아,전체,2004,4559.2
6819,볼리비아,가연성 연료,2004,2391.0
6820,볼리비아,수력,2004,2168.2
6821,볼리비아,풍력,2004,
6822,볼리비아,태양열,2004,
6823,브라질,전체,2004,387451.0
6824,브라질,가연성 연료,2004,55043.0
6825,브라질,수력,2004,320797.0
6826,브라질,원자력,2004,11611.0
6827,브라질,풍력,2004,
6828,브라질,태양열,2004,
6829,브라질,기타,2004,
6830,칠레,전체,2004,51208.0
6831,칠레,가연성 연료,2004,29222.0
6832,칠레,수력,2004,21979.0
6833,칠레,풍력,2004,7.0
6834,칠레,태양열,2004,
6835,칠레,기타,2004,
6836,콜롬비아,전체,2004,50228.0
6837,콜롬비아,가연성 연료,2004,10120.0
6838,콜롬비아,수력,2004,40056.0
6839,콜롬비아,풍력,2004,52.0
6840,콜롬비아,태양열,2004,
6841,코스타리카,전체,2004,8209.0
6842,코스타리카,가연성 연료,2004,350.0
6843,코스타리카,수력,2004,6486.0
6844,코스타리카,풍력,2004,257.0
6845,코스타리카,태양열,2004,
6846,코스타리카,기타,2004,1116.0
6847,쿠바,전체,2004,15633.0
6848,쿠바,가연성 연료,2004,15545.0
6849,쿠바,수력,2004,88.0
6850,쿠바,풍력,2004,
6851,쿠바,태양열,2004,
6852,도미니카공화국,전체,2004,11932.52
6853,도미니카공화국,가연성 연료,2004,10350.84
6854,도미니카공화국,수력,2004,1581.68
6855,도미니카공화국,풍력,2004,
6856,도미니카공화국,태양열,2004,
6857,에콰도르,전체,2004,12873.0
6858,에콰도르,가연성 연료,2004,5461.0
6859,에콰도르,수력,2004,7412.0
6860,에콰도르,풍력,2004,
6861,에콰도르,태양열,2004,
6862,에콰도르,기타,2004,
6863,엘살바도르,전체,2004,4502.0
6864,엘살바도르,가연성 연료,2004,2103.0
6865,엘살바도르,수력,2004,1388.0
6866,엘살바도르,풍력,2004,
6867,엘살바도르,태양열,2004,
6868,엘살바도르,기타,2004,1011.0
6869,과테말라,전체,2004,7456.0
6870,과테말라,가연성 연료,2004,3672.0
6871,과테말라,수력,2004,3784.0
6872,과테말라,풍력,2004,
6873,과테말라,태양열,2004,
6874,과테말라,기타,2004,
6875,아이티,전체,2004,547.0
6876,아이티,가연성 연료,2004,287.0
6877,아이티,수력,2004,260.0
6878,아이티,태양열,2004,
6879,온두라스,전체,2004,4877.0
6880,온두라스,가연성 연료,2004,2529.0
6881,온두라스,수력,2004,2348.0
6882,온두라스,풍력,2004,
6883,온두라스,태양열,2004,
6884,온두라스,기타,2004,
6885,자메이카,전체,2004,7249.0
6886,자메이카,가연성 연료,2004,7049.0
6887,자메이카,수력,2004,168.0
6888,자메이카,풍력,2004,32.0
6889,자메이카,태양열,2004,
6890,네덜란드령 안틸레스,전체,2004,1210.0
6891,네덜란드령 안틸레스,가연성 연료,2004,1210.0
6892,니카라과,전체,2004,2822.0
6893,니카라과,가연성 연료,2004,2246.0
6894,니카라과,수력,2004,321.0
6895,니카라과,풍력,2004,
6896,니카라과,태양열,2004,
6897,니카라과,기타,2004,255.0
6898,파나마,전체,2004,5761.0
6899,파나마,가연성 연료,2004,1982.0
6900,파나마,수력,2004,3779.0
6901,파나마,풍력,2004,
6902,파나마,태양열,2004,
6903,파라과이,전체,2004,51921.21
6904,파라과이,가연성 연료,2004,0.46
6905,파라과이,수력,2004,51920.75
6906,페루,전체,2004,24415.0
6907,페루,가연성 연료,2004,6889.0
6908,페루,수력,2004,17525.0
6909,페루,풍력,2004,1.0
6910,페루,태양열,2004,
6911,수리남,전체,2004,1406.9
6912,수리남,가연성 연료,2004,668.3
6913,수리남,수력,2004,738.6
6914,수리남,태양열,2004,
6915,트리니다드토바고,전체,2004,6430.0
6916,트리니다드토바고,가연성 연료,2004,6428.0
6917,트리니다드토바고,풍력,2004,
6918,트리니다드토바고,태양열,2004,2.0
6919,우루과이,전체,2004,5899.0
6920,우루과이,가연성 연료,2004,1119.0
6921,우루과이,수력,2004,4780.0
6922,우루과이,풍력,2004,
6923,우루과이,태양열,2004,
6924,베네수엘라,전체,2004,98552.0
6925,베네수엘라,가연성 연료,2004,28477.0
6926,베네수엘라,수력,2004,70075.0
6927,베네수엘라,풍력,2004,
6928,베네수엘라,태양열,2004,
6929,베네수엘라,기타,2004,
6930,퀴라소,전체,2004,
6931,퀴라소,가연성 연료,2004,
6932,퀴라소,풍력,2004,
6933,퀴라소,태양열,2004,
6934,알바니아,전체,2004,5542.0
6935,알바니아,가연성 연료,2004,76.0
6936,알바니아,수력,2004,5466.0
6937,알바니아,태양열,2004,
6938,오스트리아,전체,2004,64152.0
6939,오스트리아,가연성 연료,2004,24217.0
6940,오스트리아,수력,2004,38966.0
6941,오스트리아,풍력,2004,934.0
6942,오스트리아,태양열,2004,18.0
6943,오스트리아,기타,2004,17.0
6944,벨라루스,전체,2004,31210.0
6945,벨라루스,가연성 연료,2004,31176.0
6946,벨라루스,수력,2004,33.0
6947,벨라루스,원자력,2004,
6948,벨라루스,풍력,2004,1.0
6949,벨라루스,태양열,2004,
6950,벨기에,전체,2004,84211.0
6951,벨기에,가연성 연료,2004,35144.0
6952,벨기에,수력,2004,1607.0
6953,벨기에,원자력,2004,47312.0
6954,벨기에,풍력,2004,142.0
6955,벨기에,태양열,2004,1.0
6956,벨기에,기타,2004,5.0
6957,보스니아-헤르체고비나,전체,2004,12728.0
6958,보스니아-헤르체고비나,가연성 연료,2004,6749.0
6959,보스니아-헤르체고비나,수력,2004,5979.0
6960,보스니아-헤르체고비나,풍력,2004,
6961,보스니아-헤르체고비나,태양열,2004,
6962,불가리아,전체,2004,41621.0
6963,불가리아,가연성 연료,2004,21442.0
6964,불가리아,수력,2004,3363.0
6965,불가리아,원자력,2004,16815.0
6966,불가리아,풍력,2004,1.0
6967,불가리아,태양열,2004,
6968,불가리아,기타,2004,
6969,크로아티아,전체,2004,13990.0
6970,크로아티아,가연성 연료,2004,6268.0
6971,크로아티아,수력,2004,7720.0
6972,크로아티아,풍력,2004,2.0
6973,크로아티아,태양열,2004,
6974,크로아티아,기타,2004,
6975,체코,전체,2004,84333.0
6976,체코,가연성 연료,2004,55435.0
6977,체코,수력,2004,2562.0
6978,체코,원자력,2004,26325.0
6979,체코,풍력,2004,10.0
6980,체코,태양열,2004,
6981,체코,기타,2004,1.0
6982,덴마크,전체,2004,40430.0
6983,덴마크,가연성 연료,2004,33807.0
6984,덴마크,수력,2004,27.0
6985,덴마크,풍력,2004,6583.0
6986,덴마크,태양열,2004,2.0
6987,덴마크,기타,2004,11.0
6988,에스토니아,전체,2004,10304.0
6989,에스토니아,가연성 연료,2004,10274.0
6990,에스토니아,수력,2004,22.0
6991,에스토니아,풍력,2004,8.0
6992,에스토니아,태양열,2004,
6993,핀란드,전체,2004,85845.0
6994,핀란드,가연성 연료,2004,47680.0
6995,핀란드,수력,2004,15070.0
6996,핀란드,원자력,2004,22716.0
6997,핀란드,풍력,2004,120.0
6998,핀란드,태양열,2004,2.0
6999,핀란드,기타,2004,257.0
7000,프랑스,전체,2004,574055.0
7001,프랑스,가연성 연료,2004,59841.0
7002,프랑스,수력,2004,64899.0
7003,프랑스,원자력,2004,448241.0
7004,프랑스,풍력,2004,595.0
7005,프랑스,태양열,2004,9.0
7006,프랑스,기타,2004,470.0
7007,독일,전체,2004,617469.0
7008,독일,가연성 연료,2004,395776.0
7009,독일,수력,2004,26460.0
7010,독일,원자력,2004,167065.0
7011,독일,풍력,2004,25509.0
7012,독일,태양열,2004,557.0
7013,독일,기타,2004,2102.0
7014,지브롤터,전체,2004,136.0
7015,지브롤터,가연성 연료,2004,136.0
7016,지브롤터,기타,2004,
7017,그리스,전체,2004,59346.0
7018,그리스,가연성 연료,2004,53019.0
7019,그리스,수력,2004,5205.0
7020,그리스,풍력,2004,1121.0
7021,그리스,태양열,2004,1.0
7022,헝가리,전체,2004,33708.0
7023,헝가리,가연성 연료,2004,21582.0
7024,헝가리,수력,2004,205.0
7025,헝가리,원자력,2004,11915.0
7026,헝가리,풍력,2004,6.0
7027,헝가리,태양열,2004,
7028,헝가리,기타,2004,
7029,아이슬란드,전체,2004,8623.0
7030,아이슬란드,가연성 연료,2004,6.0
7031,아이슬란드,수력,2004,7134.0
7032,아이슬란드,풍력,2004,
7033,아이슬란드,기타,2004,1483.0
7034,아일랜드,전체,2004,25569.0
7035,아일랜드,가연성 연료,2004,23930.0
7036,아일랜드,수력,2004,984.0
7037,아일랜드,풍력,2004,655.0
7038,아일랜드,태양열,2004,
7039,이탈리아,전체,2004,303347.0
7040,이탈리아,가연성 연료,2004,245176.0
7041,이탈리아,수력,2004,49908.0
7042,이탈리아,풍력,2004,1847.0
7043,이탈리아,태양열,2004,29.0
7044,이탈리아,기타,2004,6387.0
7045,코소보,전체,2004,4082.0
7046,코소보,가연성 연료,2004,3969.0
7047,코소보,수력,2004,113.0
7048,코소보,풍력,2004,
7049,코소보,태양열,2004,
7050,라트비아,전체,2004,4689.0
7051,라트비아,가연성 연료,2004,1531.0
7052,라트비아,수력,2004,3109.0
7053,라트비아,풍력,2004,49.0
7054,라트비아,태양열,2004,
7055,라트비아,기타,2004,
7056,리투아니아,전체,2004,19274.0
7057,리투아니아,가연성 연료,2004,3058.0
7058,리투아니아,수력,2004,943.0
7059,리투아니아,원자력,2004,15102.0
7060,리투아니아,풍력,2004,1.0
7061,리투아니아,태양열,2004,
7062,리투아니아,기타,2004,170.0
7063,룩셈부르크,전체,2004,4131.0
7064,룩셈부르크,가연성 연료,2004,3229.0
7065,룩셈부르크,수력,2004,854.0
7066,룩셈부르크,풍력,2004,39.0
7067,룩셈부르크,태양열,2004,9.0
7068,북마케도니아,전체,2004,6667.0
7069,북마케도니아,가연성 연료,2004,5185.0
7070,북마케도니아,수력,2004,1482.0
7071,북마케도니아,풍력,2004,
7072,북마케도니아,태양열,2004,
7073,몰타,전체,2004,2216.0
7074,몰타,가연성 연료,2004,2216.0
7075,몰타,풍력,2004,
7076,몰타,태양열,2004,
7077,몰도바,전체,2004,1022.0
7078,몰도바,가연성 연료,2004,963.0
7079,몰도바,수력,2004,59.0
7080,몰도바,풍력,2004,
7081,몰도바,태양열,2004,
7082,네덜란드,전체,2004,101214.0
7083,네덜란드,가연성 연료,2004,95189.0
7084,네덜란드,수력,2004,95.0
7085,네덜란드,원자력,2004,3822.0
7086,네덜란드,풍력,2004,1871.0
